title,address,building_age,building_size,stations,nearest_station,distance_to_nearest_station,avg_distance_to_stations,url,rent,management_fee,deposit,key_money,floor,floor_plan,area
デュオステージ中落合,東京都新宿区中落合１,築8年,4階建,"西武新宿線/中井駅 歩5分,都営大江戸線/中井駅 歩7分,東京メトロ東西線/落合駅 歩10分",中井駅,5,7.33333333333333,https://suumo.jp/chintai/jnc_000092610572/?bc=100483038846,13.7万円,10000円,-,-,2階,1K,30.6m2
レピュア落合南長崎駅前,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩16分,西武新宿線/中井駅 歩15分",落合南長崎駅,5,12.0,https://suumo.jp/chintai/jnc_000103575251/?bc=100478800201,12.2万円,12000円,-,-,1階,1K,21.55m2
レピュア落合南長崎駅前,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩16分,西武新宿線/中井駅 歩15分",落合南長崎駅,5,12.0,https://suumo.jp/chintai/jnc_000104391732/?bc=100485279758,12.3万円,12000円,-,-,4階,1K,20.33m2
レピュア落合南長崎駅前,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩16分,西武新宿線/中井駅 歩15分",落合南長崎駅,5,12.0,https://suumo.jp/chintai/jnc_000101245605/?bc=100420080050,12.3万円,12000円,-,-,1階,1K,20.33m2
レピュア落合南長崎駅前,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩16分,西武新宿線/中井駅 歩15分",落合南長崎駅,5,12.0,https://suumo.jp/chintai/jnc_000100889506/?bc=100471594397,12.3万円,12000円,-,-,5階,1K,20.33m2
レピュア落合南長崎駅前,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩16分,西武新宿線/中井駅 歩15分",落合南長崎駅,5,12.0,https://suumo.jp/chintai/jnc_000099810561/?bc=100484188464,12.3万円,12000円,-,-,3階,1K,20.33m2
レピュア落合南長崎駅前,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩5分,西武池袋線/東長崎駅 歩16分,西武新宿線/中井駅 歩15分",落合南長崎駅,5,12.0,https://suumo.jp/chintai/jnc_000104454678/?bc=100485766857,12.3万円,15000円,-,-,4階,1K,20.33m2
リバーサイドレジデンス中井,東京都新宿区上落合２,築21年,4階建,"西武新宿線/下落合駅 歩5分,都営大江戸線/中井駅 歩7分,ＪＲ山手線/高田馬場駅 歩15分",下落合駅,5,9.0,https://suumo.jp/chintai/jnc_000104241020/?bc=100485824886,8.3万円,3500円,8.3万円,8.3万円,3階,1K,20.48m2
リバーサイドレジデンス中井,東京都新宿区上落合２,築21年,4階建,"西武新宿線/下落合駅 歩5分,都営大江戸線/中井駅 歩7分,ＪＲ山手線/高田馬場駅 歩15分",下落合駅,5,9.0,https://suumo.jp/chintai/jnc_000104464186/?bc=100484515515,8.3万円,5040円,8.3万円,8.3万円,3階,1K,20.48m2
都営大江戸線 落合南長崎駅 5階建 築2年,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩4分,西武新宿線/中井駅 歩15分,西武池袋線/東長崎駅 歩14分",落合南長崎駅,4,11.0,https://suumo.jp/chintai/jnc_000103636284/?bc=100479181003,12.2万円,12000円,-,-,1階,1K,21.55m2
都営大江戸線 落合南長崎駅 5階建 築2年,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩4分,西武新宿線/中井駅 歩15分,西武池袋線/東長崎駅 歩14分",落合南長崎駅,4,11.0,https://suumo.jp/chintai/jnc_000100916185/?bc=100479181004,12.3万円,12000円,-,-,5階,ワンルーム,20.33m2
都営大江戸線 落合南長崎駅 5階建 築2年,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩4分,西武新宿線/中井駅 歩15分,西武池袋線/東長崎駅 歩14分",落合南長崎駅,4,11.0,https://suumo.jp/chintai/jnc_000101301473/?bc=100419016874,12.3万円,12000円,-,-,1階,1K,20.33m2
都営大江戸線 落合南長崎駅 5階建 築2年,東京都新宿区西落合１,築2年,5階建,"都営大江戸線/落合南長崎駅 歩4分,西武新宿線/中井駅 歩15分,西武池袋線/東長崎駅 歩14分",落合南長崎駅,4,11.0,https://suumo.jp/chintai/jnc_000104411713/?bc=100485488976,12.3万円,12000円,-,-,4階,ワンルーム,20.33m2
ルーブル新宿西落合六番館,東京都新宿区西落合２,築21年,5階建,"西武新宿線/新井薬師前駅 歩6分,都営大江戸線/落合南長崎駅 歩16分,東京メトロ東西線/落合駅 歩24分",新井薬師前駅,6,15.3333333333333,https://suumo.jp/chintai/jnc_000104491585/?bc=100486103040,7.9万円,19000円,-,-,4階,1K,20.25m2
西武新宿線 新井薬師前駅 3階建 築23年,東京都中野区松が丘１,築23年,3階建,"西武新宿線/新井薬師前駅 歩7分,西武新宿線/沼袋駅 歩12分,都営大江戸線/落合南長崎駅 歩15分",新井薬師前駅,7,11.3333333333333,https://suumo.jp/chintai/jnc_000104532507/?bc=100486336325,6.4万円,3000円,-,6.4万円,1階,ワンルーム,18.9m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103695151/?bc=100479880055,14万円,10000円,14万円,-,1階,2K,25.37m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103695152/?bc=100479799115,14.2万円,10000円,14.2万円,-,1階,2K,25.68m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103161981/?bc=100477119630,14.2万円,10000円,14.2万円,-,1階,2K,25.68m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103702508/?bc=100479852009,14.3万円,10000円,14.3万円,-,1階,2K,25.68m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000101917036/?bc=100473970312,14.4万円,10000円,14.4万円,-,3階,2K,25.37m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000101917038/?bc=100477154755,18.3万円,10000円,18.3万円,-,3階,1LDK,32.48m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000101864564/?bc=100478218356,21.3万円,15000円,21.3万円,-,B1階,1LDK,38.01m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000101224221/?bc=100482679244,21.3万円,15000円,21.3万円,-,1階,1LDK,37.76m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103695154/?bc=100479799206,22万円,15000円,22万円,-,3階,1LDK,40.32m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103695153/?bc=100479799207,22万円,15000円,22万円,-,2階,1LDK,40.32m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000101224223/?bc=100466221927,22.2万円,15000円,22.2万円,-,2階,1LDK,40.6m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103695155/?bc=100472260496,22.5万円,15000円,22.5万円,-,3階,1LDK,40.6m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000101224219/?bc=100473972814,22.6万円,15000円,22.6万円,-,B1階,1LDK,40.32m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000100847082/?bc=100463345017,29.1万円,15000円,29.1万円,-,2階,2LDK,53.28m2
東京メトロ東西線 落合駅 3階建 新築,東京都中野区上高田１,新築,3階建,"東京メトロ東西線/落合駅 歩9分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,9,11.0,https://suumo.jp/chintai/jnc_000103161980/?bc=100466962105,29.3万円,15000円,29.3万円,-,1階,2LDK,53.28m2
