title,address,rent,management_fee,deposit,key_money,floor,floor_plan,area,building_age,building_size,nearest_station,distance_to_nearest_station,avg_distance_to_stations,avg_rent_by_station,avg_rent_by_floor_plan,price_rank_by_station
都営大江戸線 中井駅 2階建 築9年,東京都新宿区中井２,54000.0,3000.0,,,1,1R,9.78,9,2,中井駅,5,6.67,91678.48,73893.5,221
西武新宿線 中井駅 2階建 築37年,東京都新宿区上落合２,54000.0,,54000.0,,2,1R,15.0,37,2,中井駅,4,5.33,91678.48,73893.5,221
中井ハイツ,東京都新宿区上落合２,54000.0,,54000.0,,2,1R,15.0,37,2,中井駅,4,5.33,91678.48,73893.5,221
リトルハイツ,東京都新宿区中井１,50000.0,,50000.0,,1,1R,18.6,39,2,中井駅,4,8.0,91678.48,73893.5,232
サークルハウス中落合,東京都新宿区中落合１,50000.0,3000.0,,,1,1R,9.73,9,2,中井駅,7,11.33,91678.48,73893.5,232
都営大江戸線 中井駅 2階建 築9年,東京都新宿区中落合１,50000.0,3000.0,,,1,1R,9.73,9,2,中井駅,7,11.33,91678.48,73893.5,232
都営大江戸線 中井駅 3階建 築57年,東京都新宿区上落合３,45000.0,,45000.0,,3,1R,1.0,57,3,中井駅,6,8.0,91678.48,73893.5,236
コーポ宮本,東京都新宿区上落合３,45000.0,,45000.0,,3,1R,1.0,57,3,中井駅,4,7.33,91678.48,73893.5,236
ハウス落合,東京都新宿区上落合２,98000.0,9000.0,98000.0,98000.0,3,2DK,41.0,36,4,中井駅,4,6.0,91678.48,124666.67,69
西武新宿線 中井駅 4階建 築37年,東京都新宿区上落合２,98000.0,9000.0,98000.0,98000.0,3,2DK,41.0,37,4,中井駅,3,7.0,91678.48,124666.67,69
ハイツカメリアNo.2,東京都新宿区中井２,92000.0,,92000.0,,2,2DK,40.0,30,2,中井駅,5,8.33,91678.48,124666.67,85
西武新宿線 中井駅 2階建 築30年,東京都新宿区中井２,92000.0,,92000.0,,2,2DK,40.0,30,2,中井駅,4,8.67,91678.48,124666.67,85
グリーンヒル中井,東京都新宿区中井１,103000.0,2000.0,103000.0,103000.0,2,2K,33.0,33,3,中井駅,5,8.67,91678.48,99529.41,60
西武新宿線 中井駅 3階建 築33年,東京都新宿区中井１,103000.0,3000.0,103000.0,103000.0,2,2K,33.0,33,3,中井駅,5,9.33,91678.48,99529.41,60
センチュリーハウス,東京都新宿区中落合４,92000.0,3000.0,92000.0,,1,2K,35.0,35,2,中井駅,8,11.0,91678.48,99529.41,85
西武新宿線 中井駅 2階建 築35年,東京都新宿区中落合４,92000.0,3000.0,92000.0,,1,2K,35.0,35,2,中井駅,8,11.0,91678.48,99529.41,85
都営大江戸線 中井駅 2階建 築65年,東京都新宿区中井２,80000.0,,80000.0,80000.0,2,2K,29.75,65,2,中井駅,9,10.33,91678.48,99529.41,107
光ハイツ,東京都新宿区中井２,80000.0,,80000.0,80000.0,2,2K,29.75,65,2,中井駅,9,10.67,91678.48,99529.41,107
栄美荘,東京都新宿区中落合４,76000.0,,76000.0,,1,2K,34.0,54,2,中井駅,7,9.0,91678.48,99529.41,122
Ｋ’ｓ中落合,東京都新宿区中落合１,240000.0,10000.0,240000.0,240000.0,3,2LDK,74.76,36,4,中井駅,7,8.0,91678.48,189764.71,3
プランドール,東京都新宿区中落合１,189000.0,2000.0,189000.0,189000.0,2,2LDK,65.0,5,3,中井駅,4,7.33,91678.48,189764.71,9
西武新宿線 中井駅 3階建 築5年,東京都新宿区中落合１,189000.0,2000.0,189000.0,189000.0,2,2LDK,65.0,5,3,中井駅,6,8.67,91678.48,189764.71,9
二の坂シティハウス,東京都新宿区中井２,185000.0,5000.0,185000.0,185000.0,1,2LDK,62.0,38,4,中井駅,4,8.33,91678.48,189764.71,11
西武新宿線 中井駅 4階建 築38年,東京都新宿区中井２,185000.0,5000.0,185000.0,185000.0,2,2LDK,62.0,38,4,中井駅,4,8.33,91678.48,189764.71,11
上落合ハイツ,東京都新宿区上落合２,172000.0,8000.0,172000.0,172000.0,7,2LDK,57.1,54,10,中井駅,1,5.33,91678.48,189764.71,13
ＪＲ中央線 東中野駅 地下1地上5階建 築64年,東京都中野区上高田４,121000.0,5000.0,,,3,2LDK,50.0,64,6,中井駅,5,8.33,91678.48,189764.71,40
西武新宿線 中井駅 地上2階建 築49年,東京都新宿区中井２,148000.0,,148000.0,148000.0,1,3K,42.26,49,2,中井駅,5,8.33,91678.48,143200.0,23
中井2丁目N貸家,東京都新宿区中井２,148000.0,,148000.0,148000.0,1,3K,46.26,49,2,中井駅,6,12.33,91678.48,143200.0,23
武蔵ビル,東京都新宿区中落合２,130000.0,,130000.0,130000.0,5,3K,46.7,42,7,中井駅,7,8.67,91678.48,143200.0,35
都営大江戸線 中井駅 4階建 築30年,東京都中野区上高田４,246000.0,4000.0,246000.0,246000.0,1,3LDK,64.75,30,4,中井駅,7,10.33,91678.48,230266.67,1
アトラス・モリト,東京都中野区上高田４,246000.0,4000.0,246000.0,246000.0,1,3LDK,64.75,30,4,中井駅,7,10.33,91678.48,230266.67,1
都営大江戸線 中井駅 4階建 築36年,東京都新宿区中落合１,240000.0,10000.0,240000.0,240000.0,3,3LDK,74.76,36,4,中井駅,7,7.33,91678.48,230266.67,3
西武新宿線 中井駅 4階建 築36年,東京都新宿区中落合１,240000.0,10000.0,240000.0,240000.0,3,3LDK,74.76,36,4,中井駅,7,7.33,91678.48,230266.67,3
都営大江戸線 中井駅 4階建 築36年,東京都新宿区中落合１,240000.0,10000.0,240000.0,240000.0,3,3LDK,74.76,36,4,中井駅,7,7.5,91678.48,230266.67,3
ニューハイツ中落合,東京都新宿区中落合１,220000.0,10000.0,220000.0,220000.0,5,3LDK,71.58,43,6,中井駅,5,7.33,91678.48,230266.67,7
都営大江戸線 中井駅 5階建 築43年,東京都新宿区中落合１,220000.0,10000.0,220000.0,220000.0,5,3LDK,71.58,43,5,中井駅,5,7.0,91678.48,230266.67,7
西武新宿線 新井薬師前駅 6階建 築3年,東京都中野区上高田１,102000.0,15000.0,,102000.0,2,1DK,25.5,3,6,新井薬師前駅,9,12.33,89918.75,107596.15,19
プレシャスマンション,東京都中野区上高田３,82000.0,,,82000.0,2,1DK,27.0,36,3,新井薬師前駅,4,11.33,89918.75,107596.15,35
コーポＫ,東京都中野区上高田５,60000.0,,60000.0,,2,1DK,25.11,37,2,新井薬師前駅,6,12.0,89918.75,107596.15,50
YS Court,東京都中野区上高田３,105000.0,,105000.0,105000.0,1,1K,33.85,18,4,新井薬師前駅,9,11.67,89918.75,87449.61,17
オーシャンコート,東京都中野区上高田５,97000.0,3000.0,97000.0,97000.0,2,1K,35.0,14,2,新井薬師前駅,7,13.67,89918.75,87449.61,22
西武新宿線 新井薬師前駅 2階建 築14年,東京都中野区上高田５,97000.0,3000.0,97000.0,97000.0,2,1K,35.0,14,2,新井薬師前駅,7,13.33,89918.75,87449.61,22
西武新宿線 新井薬師前駅 3階建 築9年,東京都中野区上高田５,96000.0,15000.0,96000.0,96000.0,1,1K,25.71,9,3,新井薬師前駅,6,12.33,89918.75,87449.61,24
プライムアーバン中野上高田,東京都中野区上高田４,94000.0,5000.0,94000.0,94000.0,1,1K,20.27,18,3,新井薬師前駅,5,13.33,89918.75,87449.61,27
西武新宿線 新井薬師前駅 3階建 築18年,東京都中野区上高田４,94000.0,5000.0,94000.0,94000.0,1,1K,20.27,18,3,新井薬師前駅,5,12.33,89918.75,87449.61,27
カルフール,東京都中野区上高田３,89000.0,3000.0,89000.0,89000.0,1,1K,25.89,17,2,新井薬師前駅,6,11.0,89918.75,87449.61,30
アクタアワーズレジデンス中野落合,東京都中野区上高田４,85800.0,4000.0,,,4,1K,29.16,58,4,新井薬師前駅,11,12.67,89918.75,87449.61,31
アネックス新井薬師,東京都中野区上高田４,85000.0,3000.0,,,1,1K,18.0,1,2,新井薬師前駅,7,10.33,89918.75,87449.61,32
SUNRISE Nakano,東京都中野区上高田５,85000.0,3000.0,85000.0,85000.0,2,1K,31.5,18,2,新井薬師前駅,4,12.0,89918.75,87449.61,32
西武新宿線 新井薬師前駅 2階建 築17年,東京都中野区上高田３,83000.0,3000.0,83000.0,83000.0,1,1K,25.89,17,2,新井薬師前駅,6,11.0,89918.75,87449.61,34
西武新宿線 新井薬師前駅 11階建 築23年,東京都新宿区西落合２,78000.0,8000.0,78000.0,78000.0,2,1K,20.0,23,11,新井薬師前駅,12,13.67,89918.75,87449.61,36
Ｋ’ｓヴィラ中野Ａ,東京都中野区上高田３,75000.0,5000.0,,,1,1K,18.0,7,3,新井薬師前駅,8,13.33,89918.75,87449.61,37
セントラルハイム,東京都中野区上高田４,75000.0,,75000.0,75000.0,3,1K,26.91,53,5,新井薬師前駅,7,11.0,89918.75,87449.61,37
カーサカルド,東京都中野区上高田５,74000.0,3000.0,74000.0,74000.0,1,1K,25.05,28,3,新井薬師前駅,4,13.0,89918.75,87449.61,41
西武新宿線 新井薬師前駅 2階建 築20年,東京都中野区上高田３,73000.0,2000.0,,,2,1K,20.0,20,2,新井薬師前駅,4,13.33,89918.75,87449.61,42
ハイムイトウ,東京都中野区上高田３,66000.0,3000.0,,66000.0,3,1K,20.49,36,3,新井薬師前駅,4,13.67,89918.75,87449.61,43
西武新宿線 新井薬師前駅 2階建 築24年,東京都中野区上高田５,66000.0,2000.0,66000.0,66000.0,1,1K,17.55,24,2,新井薬師前駅,7,12.33,89918.75,87449.61,43
フォレスト中野Ａ,東京都中野区上高田５,66000.0,2000.0,66000.0,,1,1K,17.55,24,2,新井薬師前駅,7,10.0,89918.75,87449.61,43
西武新宿線 新井薬師前駅 2階建 築35年,東京都新宿区西落合２,65000.0,1000.0,65000.0,65000.0,2,1K,21.0,35,2,新井薬師前駅,8,14.33,89918.75,87449.61,46
西武新宿線 新井薬師前駅 2階建 築53年,東京都中野区上高田３,63000.0,1000.0,63000.0,63000.0,2,1K,21.5,53,2,新井薬師前駅,3,13.33,89918.75,87449.61,47
西武新宿線 新井薬師前駅 3階建 築38年,東京都中野区上高田２,60000.0,5000.0,60000.0,60000.0,3,1K,20.0,38,3,新井薬師前駅,6,13.33,89918.75,87449.61,50
西武新宿線 新井薬師前駅 3階建 築42年,東京都中野区上高田４,55000.0,,55000.0,55000.0,2,1K,24.0,42,3,新井薬師前駅,6,12.67,89918.75,87449.61,53
パルデンス3,東京都中野区上高田５,55000.0,,,,1,1K,15.0,36,2,新井薬師前駅,8,12.67,89918.75,87449.61,53
鈴木ハイツ,東京都中野区上高田５,50000.0,,,,2,1K,17.0,57,2,新井薬師前駅,3,11.0,89918.75,87449.61,61
パークサイド,東京都中野区上高田３,133000.0,3000.0,133000.0,133000.0,1,1LDK,44.01,11,3,新井薬師前駅,6,10.67,89918.75,144008.25,7
ユーコート新井薬師,東京都中野区上高田３,120000.0,5000.0,120000.0,,1,1LDK,43.77,39,4,新井薬師前駅,3,13.67,89918.75,144008.25,8
西武新宿線 新井薬師前駅 2階建 築12年,東京都中野区上高田４,110000.0,4000.0,,220000.0,2,1LDK,34.73,12,2,新井薬師前駅,8,12.33,89918.75,144008.25,14
サン　セレーネ,東京都中野区上高田４,109000.0,4000.0,,218000.0,2,1LDK,32.08,12,2,新井薬師前駅,8,12.33,89918.75,144008.25,15
西武新宿線 新井薬師前駅 2階建 築12年,東京都中野区上高田４,109000.0,4000.0,,218000.0,2,1LDK,32.08,12,2,新井薬師前駅,8,12.33,89918.75,144008.25,15
プレール・ドゥーク中野上高田,東京都中野区上高田３,140000.0,11000.0,,140000.0,2,1R,25.65,2,4,新井薬師前駅,7,12.33,89918.75,73893.5,5
西武新宿線 新井薬師前駅 4階建 築2年,東京都中野区上高田３,140000.0,11000.0,,140000.0,2,1R,25.65,2,4,新井薬師前駅,7,12.33,89918.75,73893.5,5
西武新宿線 新井薬師前駅 9階建 築9年,東京都中野区上高田３,119000.0,12000.0,,,5,1R,25.41,9,9,新井薬師前駅,3,12.0,89918.75,73893.5,10
Ｂ　ＣＩＴＹ　ＡＰＡＲＴＭＥＮＴ　ＮＡＫＡＮＯ　ＥＡＳＴ,東京都中野区上高田３,113000.0,12000.0,,113000.0,2,1R,25.59,9,9,新井薬師前駅,4,12.67,89918.75,73893.5,13
パブリック・ハイツ,東京都中野区上高田５,96000.0,5000.0,96000.0,96000.0,2,1R,29.6,55,4,新井薬師前駅,4,12.0,89918.75,73893.5,24
マキシヴ中野,東京都中野区上高田５,96000.0,15000.0,96000.0,96000.0,1,1R,25.71,9,3,新井薬師前駅,6,12.33,89918.75,73893.5,24
西武新宿線 新井薬師前駅 5階建 築8年,東京都中野区上高田３,92000.0,7000.0,,,5,1R,20.0,8,5,新井薬師前駅,7,12.33,89918.75,73893.5,29
平和ハイツ中野,東京都中野区上高田５,75000.0,,75000.0,,2,1R,21.19,11,2,新井薬師前駅,8,12.33,89918.75,73893.5,37
セーリオ,東京都中野区上高田５,63000.0,2000.0,63000.0,,2,1R,19.87,24,2,新井薬師前駅,2,13.67,89918.75,73893.5,47
西武新宿線 新井薬師前駅 2階建 築24年,東京都中野区上高田５,63000.0,2000.0,63000.0,,2,1R,19.87,24,2,新井薬師前駅,2,13.67,89918.75,73893.5,47
西武新宿線 新井薬師前駅 5階建 築35年,東京都中野区上高田２,59000.0,3000.0,,,3,1R,15.87,35,5,新井薬師前駅,5,12.33,89918.75,73893.5,52
アートイン中野,東京都中野区上高田３,55000.0,8000.0,55000.0,55000.0,3,1R,15.13,42,4,新井薬師前駅,3,10.67,89918.75,73893.5,53
西武新宿線 新井薬師前駅 4階建 築42年,東京都中野区上高田３,55000.0,8000.0,55000.0,55000.0,3,1R,15.13,42,4,新井薬師前駅,3,12.33,89918.75,73893.5,53
アーバンプレイス新井薬師前,東京都中野区上高田５,53000.0,3000.0,53000.0,,1,1R,9.5,15,2,新井薬師前駅,8,11.67,89918.75,73893.5,57
アーバンハイツ,東京都中野区上高田５,53000.0,,,,2,1R,16.0,40,4,新井薬師前駅,4,12.33,89918.75,73893.5,57
フェリスステージ,東京都中野区上高田５,52000.0,3000.0,,,2,1R,9.83,11,2,新井薬師前駅,5,13.0,89918.75,73893.5,59
ハイシティ中野,東京都中野区上高田３,52000.0,7000.0,52000.0,52000.0,3,1R,14.48,43,5,新井薬師前駅,8,12.0,89918.75,73893.5,59
メゾン上高田,東京都中野区上高田３,46000.0,,50000.0,,2,1R,11.11,36,2,新井薬師前駅,7,12.33,89918.75,73893.5,62
ライフピアデュオ,東京都中野区上高田５,46000.0,3000.0,,,1,1R,10.61,39,2,新井薬師前駅,5,12.0,89918.75,73893.5,62
西武新宿線 新井薬師前駅 2階建 築36年,東京都中野区上高田３,46000.0,,50000.0,,2,1R,11.11,36,2,新井薬師前駅,7,12.33,89918.75,73893.5,62
レバランス中野,東京都中野区上高田３,120000.0,,120000.0,120000.0,4,2DK,40.5,39,4,新井薬師前駅,11,12.67,89918.75,124666.67,8
西武新宿線 新井薬師前駅 3階建 築25年,東京都中野区上高田５,115000.0,3000.0,115000.0,115000.0,2,2DK,38.28,25,3,新井薬師前駅,8,11.0,89918.75,124666.67,11
マンション宍戸,東京都中野区上高田３,105000.0,5000.0,105000.0,,2,2DK,33.0,52,5,新井薬師前駅,1,10.33,89918.75,124666.67,17
Ｎハイツ,東京都中野区上高田５,100000.0,2000.0,100000.0,100000.0,1,2DK,39.0,37,2,新井薬師前駅,2,14.0,89918.75,124666.67,20
上高田4丁目団地1号棟,東京都中野区上高田４,100000.0,10000.0,100000.0,,1,2DK,46.25,55,11,新井薬師前駅,9,10.33,89918.75,124666.67,20
ウェンゲン上高田,東京都中野区上高田５,115000.0,3000.0,115000.0,115000.0,2,2K,38.28,25,3,新井薬師前駅,7,10.33,89918.75,99529.41,11
西武新宿線 新井薬師前駅 2階建 築57年,東京都中野区上高田３,75000.0,2000.0,75000.0,75000.0,1,2K,30.0,57,2,新井薬師前駅,4,13.33,89918.75,99529.41,37
Village・Planche,東京都中野区上高田４,215000.0,10000.0,215000.0,322500.0,1,2LDK,55.73,4,4,新井薬師前駅,4,11.33,89918.75,189764.71,1
西武新宿線 新井薬師前駅 4階建 築4年,東京都中野区上高田４,215000.0,10000.0,215000.0,322500.0,1,2LDK,55.73,4,4,新井薬師前駅,4,11.33,89918.75,189764.71,1
上高田五丁目ハイツ,東京都中野区上高田５,162000.0,2000.0,162000.0,162000.0,1,2LDK,59.0,14,2,新井薬師前駅,5,13.67,89918.75,189764.71,3
西武新宿線 新井薬師前駅 2階建 築14年,東京都中野区上高田５,162000.0,2000.0,162000.0,162000.0,1,2LDK,59.0,14,2,新井薬師前駅,5,14.33,89918.75,189764.71,3
レジデンス東中野ガーデン,東京都中野区東中野５,138000.0,9000.0,138000.0,,1,1DK,27.1,3,5,東中野駅,7,10.67,116303.57,107596.15,24
ＪＲ中央線 東中野駅 5階建 築3年,東京都中野区東中野５,138000.0,9000.0,138000.0,,1,1DK,27.1,3,5,東中野駅,7,11.0,116303.57,107596.15,24
プライムブリス東中野駅前,東京都中野区東中野１,137000.0,10000.0,137000.0,,2,1DK,25.55,2,12,東中野駅,1,9.33,116303.57,107596.15,26
ＪＲ中央線 東中野駅 12階建 築2年,東京都中野区東中野１,137000.0,10000.0,137000.0,,4,1DK,25.37,2,12,東中野駅,1,9.33,116303.57,107596.15,26
東中野レジデンス,東京都中野区中野６,120000.0,5000.0,120000.0,,1,1DK,30.94,23,3,東中野駅,8,9.67,116303.57,107596.15,40
ＢＲＡＮＤ　ＮＥＷ　ＷＡＶＥ,東京都中野区東中野５,115000.0,5000.0,115000.0,115000.0,3,1DK,29.0,25,4,東中野駅,3,8.0,116303.57,107596.15,44
ＪＲ中央線 東中野駅 4階建 築25年,東京都中野区東中野５,115000.0,5000.0,115000.0,115000.0,2,1DK,25.11,25,4,東中野駅,2,6.33,116303.57,107596.15,44
ＪＲ総武線 東中野駅 7階建 築55年,東京都中野区東中野３,108000.0,7000.0,108000.0,108000.0,3,1DK,32.67,55,7,東中野駅,3,6.0,116303.57,107596.15,47
エレガンス上高田B,東京都中野区上高田１,77000.0,1000.0,77000.0,77000.0,1,1DK,21.0,33,2,東中野駅,9,11.67,116303.57,107596.15,71
ユニゾンタワー,東京都中野区東中野５,160000.0,10000.0,160000.0,80000.0,24,1K,28.29,18,5,東中野駅,1,8.33,116303.57,87449.61,8
宝秀コーポ,東京都中野区東中野３,146000.0,4000.0,,146000.0,2,1K,35.49,31,3,東中野駅,4,8.67,116303.57,87449.61,16
パティーナ　エーレ東中野,東京都中野区東中野１,145000.0,11000.0,,145000.0,8,1K,26.06,7,10,東中野駅,2,8.67,116303.57,87449.61,17
ＪＲ中央線 東中野駅 10階建 築7年,東京都中野区東中野１,145000.0,11000.0,,145000.0,8,1K,26.06,7,10,東中野駅,2,8.67,116303.57,87449.61,17
ＪＲ中央線 東中野駅 31階建 築18年,東京都中野区東中野５,139000.0,10000.0,139000.0,139000.0,7,1K,28.29,18,31,東中野駅,1,8.33,116303.57,87449.61,22
ＪＲ中央線 東中野駅 5階建 築2年,東京都中野区東中野５,129500.0,15000.0,,,2,1K,28.87,2,5,東中野駅,7,9.0,116303.57,87449.61,33
ＪＲ中央線 東中野駅 5階建 築5年,東京都新宿区北新宿４,129500.0,15000.0,,129500.0,1,1K,26.14,5,5,東中野駅,8,11.67,116303.57,87449.61,33
PREMIUM CUBE 東中野,東京都中野区中野２,129500.0,15000.0,,129500.0,1,1K,26.14,5,5,東中野駅,9,11.33,116303.57,87449.61,33
ルネサンスコート東中野,東京都中野区東中野５,127000.0,11000.0,,,1,1K,25.5,3,4,東中野駅,3,7.67,116303.57,87449.61,36
ＪＲ中央線 東中野駅 4階建 築3年,東京都中野区東中野５,127000.0,11000.0,,,1,1K,25.5,3,4,東中野駅,4,8.0,116303.57,87449.61,36
ヴォーガコルテ東中野,東京都中野区東中野３,125000.0,10000.0,,,3,1K,33.6,6,4,東中野駅,3,5.67,116303.57,87449.61,38
PREMIUM　CUBE　東中野,東京都新宿区北新宿４,121000.0,15000.0,,121000.0,3,1K,25.5,5,5,東中野駅,8,11.33,116303.57,87449.61,39
ＪＲ中央線 東中野駅 9階建 築9年,東京都新宿区北新宿４,118000.0,7000.0,118000.0,118000.0,4,1K,25.5,9,9,東中野駅,8,12.33,116303.57,87449.61,41
プラトリエ北新宿,東京都新宿区北新宿４,117000.0,8000.0,,,5,1K,25.0,4,9,東中野駅,8,12.67,116303.57,87449.61,42
アヴィニティー東中野,東京都新宿区北新宿４,117000.0,11000.0,,117000.0,7,1K,20.73,22,7,東中野駅,7,9.67,116303.57,87449.61,42
ＪＲ中央線 東中野駅 9階建 築4年,東京都新宿区北新宿４,111000.0,8000.0,,,3,1K,25.0,4,9,東中野駅,8,12.67,116303.57,87449.61,46
スカイコートヒルズ北新宿,東京都新宿区北新宿４,106000.0,7000.0,106000.0,106000.0,1,1K,25.5,9,9,東中野駅,8,12.33,116303.57,87449.61,49
ＦＵＴＡＢＡ,東京都中野区東中野３,105000.0,3000.0,105000.0,105000.0,1,1K,34.66,9,2,東中野駅,4,7.33,116303.57,87449.61,50
クレールＯＳＹ,東京都中野区東中野４,105000.0,10000.0,,105000.0,4,1K,23.0,24,6,東中野駅,3,7.0,116303.57,87449.61,50
ＪＲ中央線 東中野駅 6階建 築24年,東京都中野区東中野４,105000.0,10000.0,,105000.0,4,1K,23.0,24,6,東中野駅,4,6.33,116303.57,87449.61,50
ＪＲ中央線 東中野駅 5階建 築50年,東京都中野区東中野５,100000.0,5000.0,100000.0,100000.0,2,1K,31.5,50,5,東中野駅,3,7.67,116303.57,87449.61,55
苑田ビル,東京都中野区東中野３,95000.0,,95000.0,95000.0,2,1K,25.0,26,4,東中野駅,5,7.67,116303.57,87449.61,56
ＪＲ中央線 東中野駅 6階建 築21年,東京都中野区東中野４,95000.0,10000.0,,95000.0,5,1K,24.97,21,6,東中野駅,2,7.0,116303.57,87449.61,56
ラグジュアリーアパートメント東中野,東京都中野区東中野４,87000.0,6000.0,87000.0,87000.0,3,1K,21.34,21,6,東中野駅,2,7.33,116303.57,87449.61,60
ＪＲ総武線 東中野駅 2階建 築13年,東京都中野区上高田１,84000.0,5000.0,84000.0,84000.0,2,1K,25.3,13,2,東中野駅,7,8.67,116303.57,87449.61,61
ＪＲ中央線 東中野駅 5階建 築22年,東京都中野区東中野３,82000.0,3000.0,82000.0,82000.0,2,1K,18.3,22,5,東中野駅,2,7.0,116303.57,87449.61,62
